"","player_id","actual_name","player","probowler","all_pro","probowl_seasons","all_pro_seasons","position_type","positon_location","death_year","deathdate","death_location","death_age","height_inches","height","weight","throwing_hand","college","draft_team","draft_year","draft_round","draft_pick","era_name","birthdate","birth_location","birth_year"
"112","SpagBu20","Joseph Spagna","Butch Spagna","FALSE","FALSE",NA,NA,"OL","O",1948,"12/11/48","Philadelphia, PA",51,72,"6'0","215","","Brown","",NA,NA,NA,"pre-1940","1897-05-15","New York, NY",1897
"113","SpaiDi20","Richard Raymond Spain","Dick Spain","FALSE","FALSE",NA,NA,"OL","O",1948,"10/3/48","Los Angeles County, CA",55,68,"5'8","180","","none","",NA,NA,NA,"pre-1940","1893-05-20","Evansville, IN",1893
"114","WillPr20","Pryor Allen Williams","Pryor Williams","FALSE","FALSE",NA,NA,"OL","O",1948,"1/1/48","Birmingham, AL",54,73,"6'1","226","","Auburn","",NA,NA,NA,"pre-1940","1893-12-26","Athens, AL",1893
"115","BailRu20","Russell Brooks Bailey","Russ Bailey","FALSE","FALSE",NA,NA,"OL","O",1949,"9/15/49","Wheeling, WV",51,71,"5'11","183","","West Virginia","",NA,NA,NA,"pre-1940","1897-10-17","Weston, WV",1897
"116","BranSp20","koseph Patrick Braney","Speed Braney","FALSE","FALSE",NA,NA,"OL","O",1949,"12/1/49","Providence, RI",57,72,"6'0","188","","Syracuse","",NA,NA,NA,"pre-1940","1892-08-29","Johnston, RI",1892
"117","BurnSt20","Stanley Burnham","Stanley Burnham","FALSE","FALSE",NA,NA,"RB/FB","O",1949,"7/10/49","  ",52,70,"5'10","175","","Harvard","",NA,NA,NA,"pre-1940","1897-03-02","Ipswich, MA",1897
"118","FalcDi20","Raymond Chester Falcon","Dick Falcon","FALSE","FALSE",NA,NA,"OL","O",1949,"9/15/49","Evanston, IL",53,69,"5'9","175","","none","",NA,NA,NA,"pre-1940","1896-04-26","Evanston, IL",1896
"119","HenrRa20","Ralph Charles Henricus","Ralph Henricus","FALSE","FALSE",NA,NA,"RB/FB","O",1949,"8/27/49","Alameda County, CA",53,72,"6'0","175","","none","",NA,NA,NA,"pre-1940","1896-06-02","Rochester, NY",1896
"120","KoehBo20","Robert Adam Charles Koehler","Bob Koehler","FALSE","FALSE",NA,NA,"RB/FB","O",1949,"7/1/49","Sister Lake, MI",55,71,"5'11","185","","Northwestern","",NA,NA,NA,"pre-1940","1894-04-07","Chicago, IL",1894
"121","KyleRi20","Charles Thomas Kyle","Rip Kyle","FALSE","FALSE",NA,NA,"OL","O",1949,"10/31/49","Girard, OH",50,72,"6'0","240","","Gettysburg","",NA,NA,NA,"pre-1940","1899-08-20","Mifflintown, PA",1899
"122","MiltJo20","John William Milton","Johnny Milton","FALSE","FALSE",NA,NA,"TE","O",1949,"5/16/49","Los Angeles, CA",50,68,"5'8","175","","USC","",NA,NA,NA,"pre-1940","1898-11-09","",1898
"123","NeilJi20","James Hubert Neill","Jim Neill","FALSE","FALSE",NA,NA,"RB/FB","O",1949,"5/7/49","Temple, TX",35,74,"6'2","190","","Texas Tech","",NA,NA,NA,"pre-1940","5/9/13","Brownfield, TX",1913
"124","NewmOb20","Olin Berry Newman Jr.","Obie Newman","FALSE","FALSE",NA,NA,"TE","O",1949,"6/4/49","Okaloosa County, FL",49,74,"6'2","199","","Carnegie Mellon","",NA,NA,NA,"pre-1940","1900-02-27","Alabama",1900
"125","RedmGu20","Augustus Alfred Redman","Gus Redman","FALSE","FALSE",NA,NA,"RB/FB","O",1949,"7/19/49","Lowell, MA",52,71,"5'11","170","","Norwich","",NA,NA,NA,"pre-1940","1896-12-10","Methuen, MA",1896
"126","SchwEl20","Elmer George Schwartz","Elmer Schwartz","FALSE","FALSE",NA,NA,"RB/FB","O",1949,"3/21/49","Butte County,  CA",42,72,"6'0","212","","Washington St.","",NA,NA,NA,"pre-1940","7/29/06","Washington",1906
"127","SkogBo20","Robert Walter Skoglund","Bob Skoglund","FALSE","FALSE",NA,NA,"DL","D",1949,"1/1/49","Evanston, IL",23,73,"6'1","198","","Notre Dame","Green Bay Packers",1947,13,111,"1941 to 1959","7/29/25","Chicago, IL",1925
"128","SlykBi20","William Valentine Slyker","Bill Slyker","FALSE","FALSE",NA,NA,"TE","O",1949,"9/1/49","Evansville, IN",50,73,"6'1","180","","Ohio St.","",NA,NA,NA,"pre-1940","1899-02-14","Huron, OH",1899
"129","WassLl20","Lloyd George Wasserbach","Lloyd Wasserbach","FALSE","FALSE",NA,NA,"OL","O",1949,"2/1/49","Ripon, WI",28,71,"5'11","205","","Wisconsin","Green Bay Packers",1943,21,198,"1941 to 1959","1/30/21","Baileys Harbor, WI",1921
"130","WathPe20","Chapeze Wathen","Pete Wathen","FALSE","FALSE",NA,NA,"TE","O",1949,"7/5/49","Owensboro, KY",46,70,"5'10","175","","Kentucky","",NA,NA,NA,"pre-1940","1903-05-15","Owensboro, KY",1903
"131","WiggGe20","Eugene Overbey Wiggs","Gene Wiggs","FALSE","FALSE",NA,NA,"OL","O",1949,"5/17/49","Montgomery,  AL",49,NA,"FALSE","FALSE","","none","",NA,NA,NA,"pre-1940","1899-07-30","Alabama",1899
"132","WillJo21","Joseph Alford Williams","Joe Williams","FALSE","FALSE",NA,NA,"OL","O",1949,"1/18/49","",52,72,"6'0","238","","Lafayette","",NA,NA,NA,"pre-1940","1896-03-03","New York, NY",1896
"133","AndeWi22","Winston Donley Anderson","Winnie Anderson","FALSE","FALSE",NA,NA,"TE","O",1950,"11/11/50","Columbus, OH",41,72,"6'0","185","","Colgate","",NA,NA,NA,"pre-1940","11/10/09","Charleston, WV",1909
"134","BehmBu20","Russell K. Behman","Bull Behman","FALSE","TRUE",NA,NA,"OL","O",1950,"3/24/50","Harrisburg, PA",50,70,"5'10","215","","Lebanon Valley","",1928,NA,NA,"pre-1940","1900-01-15","Steelton, PA",1900
"135","BrenWi20","William H. Brennan","Willis Brennan","FALSE","FALSE",NA,NA,"OL","O",1950,"10/19/50","Chicago, IL",57,72,"6'0","214","","none","",NA,NA,NA,"pre-1940","1893-02-12","Chicago, IL",1893
"136","FeenAl20","Albert George Feeney","Al Feeney","FALSE","FALSE",NA,NA,"OL","O",1950,"11/2/50","Indianapolis, IN",58,72,"6'0","210","","Notre Dame","",NA,NA,NA,"pre-1940","1891-11-12","Indianapolis, IN",1891
"137","FitzBo20","Paul Frederick Herman Fitzke","Bob Fitzke","FALSE","FALSE",NA,NA,"WR","O",1950,"6/30/50","Sacramento, CA",49,70,"5'10","195","","Wyoming","",NA,NA,NA,"pre-1940","1900-07-30","La Crosse, WI",1900
"138","GarrBu20","Alfred Tennyson Garrett","Budge Garrett","FALSE","FALSE",NA,NA,"TE","O",1950,"6/11/50","Verona, NJ",57,69,"5'9","200","","Rutgers","",NA,NA,NA,"pre-1940","1893-04-17","Muskogee, OK",1893
"139","KingRi20","Andrew V. King","Rip King","FALSE","TRUE",NA,NA,"RB/FB","O",1950,"3/4/50","Reno, NV",54,73,"6'1","202","","West Virginia","",1920,NA,NA,"pre-1940","1895-10-25","Franklin, TN",1895
"140","LauePe20","Albert Lee Lauer","Pete Lauer","FALSE","FALSE",NA,NA,"RB/FB","O",1950,"7/9/50","Evansville, IN",52,66,"5'6","165","","Iowa","",NA,NA,NA,"pre-1940","1897-10-14","Muncie, IN",1897
"141","NileJe20","Jerry Maynard Niles Jr.","Jerry Niles","FALSE","FALSE",NA,NA,"QB","O",1950,"12/27/50","Sumter, SC",31,73,"6'1","195","","Iowa","",NA,NA,NA,"pre-1940","5/1/19","East Moline, IL",1919
"142","PurdMi20","Clair Joseph Purdy Jr.","Mike Purdy","FALSE","FALSE",NA,NA,"RB/FB","O",1950,"1/10/50","Auburn, NY",55,70,"5'10","179","","Brown","",NA,NA,NA,"pre-1940","1894-01-24","Auburn, NY",1894
"143","SlovMa20","Martin Slovak","Marty Slovak","FALSE","FALSE",NA,NA,"RB/FB","O",1950,"3/22/50","Toledo, OH",33,69,"5'9","179","","Toledo","",1941,NA,NA,"pre-1940","12/25/16","Newport, MI",1916
"144","StorEd20","Edward Charles Storm","Ed Storm","FALSE","FALSE",NA,NA,"RB/FB","O",1950,"6/4/50","Castroville, CA",42,73,"6'1","195","","Santa Clara","",1935,NA,NA,"pre-1940","10/2/07","Salinas, CA",1907
"145","BrumJu20","Justin Jay Brumbaugh","Justin Brumbaugh","FALSE","FALSE",NA,NA,"RB/FB","O",1951,"7/3/51","Rochester, MN",46,72,"6'0","205","","Bucknell","",NA,NA,NA,"pre-1940","3/2/05","Springdale, PA",1905
"146","CartCh21","Charles Peter Carton","Charlie Carton","FALSE","FALSE",NA,NA,"TE","O",1951,"6/9/51","New York, NY",50,70,"5'10","195","","Holy Cross","",NA,NA,NA,"pre-1940","1901-03-06","Philadelphia, PA",1901
"147","GormTo20","Thomas Francis Gormley","Tom Gormley","FALSE","FALSE",NA,NA,"OL","O",1951,"7/24/51","Washington, DC",59,71,"5'11","225","","Villanova","",NA,NA,NA,"pre-1940","1891-08-08","Bridgeport, CT",1891
"148","HallHa21","Harry Archibald Hall","Harry Hall","FALSE","FALSE",NA,NA,"RB/FB","O",1951,"2/25/51","Olmstead County, MN",48,71,"5'11","165","","Chicago","",NA,NA,NA,"pre-1940","1902-10-05","Waukegan, IL",1902
"149","HalsBe20","Bernard Christian Halstrom","Bernie Halstrom","FALSE","FALSE",NA,NA,"RB/FB","O",1951,"9/15/51","Dade County, FL",56,69,"5'9","160","","Illinois","",NA,NA,NA,"pre-1940","1895-04-18","Chicago, IL",1895
"150","IppoTo20","Anthony Samuel Ippolito","Tony Ippolito","FALSE","FALSE",NA,NA,"OL","O",1951,"11/12/51","Evanston, WY",34,70,"5'10","220","","Purdue","Philadelphia Eagles",1939,NA,NA,"pre-1940","9/19/17","Chicago, IL",1917
"151","KeckSt20","James Stanton Keck","Stan Keck","FALSE","FALSE",NA,NA,"OL","O",1951,"1/20/51","Pittsburgh, PA",53,71,"5'11","205","","Princeton","",NA,NA,NA,"pre-1940","1897-09-11","Greensburg, PA",1897
"152","KenyBi20","William Curtis Kenyon","Bill Kenyon","FALSE","FALSE",NA,NA,"RB/FB","O",1951,"5/6/51","Bangor, ME",52,69,"5'9","180","","Georgetown (DC)","",NA,NA,NA,"pre-1940","1898-12-05","Manchester, NH",1898
"153","KlauFe20","Feryl J. Klaus","Fee Klaus","FALSE","FALSE",NA,NA,"OL","O",1951,"2/14/51","Green Bay, WI",48,69,"5'9","190","","none","",NA,NA,NA,"pre-1940","1902-09-26","Green Bay, WI",1902
"154","KrafRe20","Reynold Rudolph Kraft","Reynold Kraft","FALSE","FALSE",NA,NA,"TE","O",1951,"11/7/51","Chicago, IL",56,71,"5'11","170","","Illinois","",NA,NA,NA,"pre-1940","1895-03-29","Menomonie, WI",1895
"155","LensVi20","Vincent H. Lensing Jr.","Vince Lensing","FALSE","FALSE",NA,NA,"OL","O",1951,"8/26/51","Evansville, IN",50,72,"6'0","200","","General Motors Institute","",NA,NA,NA,"pre-1940","1901-01-26","Evansville, IN",1901
"156","McCoEl20","Elmer Francis McCormick","Elmer McCormick","FALSE","FALSE",NA,NA,"OL","O",1951,"2/4/51","Springfield, MA",52,67,"5'7","220","","Detroit Mercy","",NA,NA,NA,"pre-1940","1898-10-27","Hartford, CT",1898
"157","MulbJo20","Joseph Griffin Mulbarger","Joe Mulbarger","FALSE","FALSE",NA,NA,"OL","O",1951,"10/31/51","Columbus, OH",56,69,"5'9","221","","none","",NA,NA,NA,"pre-1940","1895-03-02","Columbus, OH",1895
"158","PurdPi20","Everett Virgil Purdy","Pid Purdy","FALSE","FALSE",NA,NA,"RB/FB","O",1951,"1/16/51","Ingleside, NE",46,66,"5'6","145","","Beloit","",NA,NA,NA,"pre-1940","6/15/04","Beatrice, NE",1904
"159","QuinPa20","Patrick George Quinn","Paddy Quinn","FALSE","FALSE",NA,NA,"RB/FB","O",1951,"5/19/51","Los Angeles County, CA",61,67,"5'7","170","","none","",NA,NA,NA,"pre-1940","1890-02-05","Kilemeena Westport, Ireland",1890
"160","RobeWo20","Wolcott A. Roberts","Wooky Roberts","FALSE","FALSE",NA,NA,"RB/FB","O",1951,"8/27/51","Drexel Hill, PA",53,67,"5'7","160","","Colgate","",NA,NA,NA,"pre-1940","1897-09-01","Elmwood, IL",1897
"161","StitHo20","Howard Seymour Stith","Howard Stith","FALSE","FALSE",NA,NA,"OL","O",1951,"4/6/51","Louisville, KY",51,NA,"FALSE","FALSE","","none","",NA,NA,NA,"pre-1940","1899-09-13","Kentucky",1899
"162","TrigJa20","John Stephen Triggs","Jack Triggs","FALSE","FALSE",NA,NA,"RB/FB","O",1951,"2/16/51","Brockton, MA",48,72,"6'0","200","","Providence","",NA,NA,NA,"pre-1940","1903-01-11","Brockton, MA",1903
"163","BrudDo20","Woodruff Harlan Bruder","Doc Bruder","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"11/13/52","Houston, TX",51,71,"5'11","178","","Pittsburgh","",NA,NA,NA,"pre-1940","1901-02-05","Houston, TX",1901
"164","GozdHi20","Kasimier Gozdowski","Hippo Gozdowski","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"9/19/52","Toledo, OH",55,NA,"","FALSE","","none","",NA,NA,NA,"pre-1940","1897-03-04","",1897
"165","GrahFr20","Frederick Hartley Graham","Fred Graham","FALSE","FALSE",NA,NA,"TE","O",1952,"8/29/52","Fairmont, WV",51,72,"6'0","175","","Indiana St.","",NA,NA,NA,"pre-1940","1900-12-11","Masontown, WV",1900
"166","HaasBr20","Bruno Phillip Haas","Bruno Haas","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"6/5/52","Sarasota, FL",61,70,"5'10","180","","none","",NA,NA,NA,"pre-1940","1891-05-05","Worcester, MA",1891
"167","HenrPe20","Wilbur Francis Henry","Pete Henry","FALSE","TRUE",NA,NA,"OL","O",1952,"2/7/52","Washington, PA",54,71,"5'11","245","","Washington & Jefferson","",1920,NA,NA,"pre-1940","1897-10-31","Mansfield, OH",1897
"168","KnopOs20","Robert Oscar Knop","Oscar Knop","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"11/5/52","Chicago, IL",56,72,"6'0","191","","Illinois","",NA,NA,NA,"pre-1940","1896-09-05","Chicago, IL",1896
"169","LangIr20","John Irvin Langhoff","Irv Langhoff","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"1/12/52","Milwaukee, WI",54,69,"5'9","158","","Marquette","",NA,NA,NA,"pre-1940","1897-08-24","Milwaukee, WI",1897
"170","LowtJa20","Russell Jack Lowther Jr.","Jackie Lowther","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"9/29/52","Livonia, MI",29,68,"5'8","165","","Detroit Mercy","Detroit Lions",1945,8,72,"1941 to 1959","12/27/22","Detroit, MI",1922
"171","McMiBo20","Alvin Nugent McMillin","Bo McMillin","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"3/31/52","Bloomington, IN",57,69,"5'9","163","","Centre","",NA,NA,NA,"pre-1940","1895-01-12","Prairie Hill, TX",1895
"172","MitcFo20","Fondren Lack Mitchell","Fondren Mitchell","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"9/24/52","Tampa, FL",31,72,"6'0","185","","Florida","Chicago Cardinals",1943,10,84,"1941 to 1959","6/19/21","Tallahassee, FL",1921
"173","MoynTi20","Timothy Anthony Moynihan","Tim Moynihan","FALSE","TRUE",NA,NA,"OL","O",1952,"4/3/52","Orange, CA",45,73,"6'1","204","","Notre Dame","",1932,NA,NA,"pre-1940","9/21/06","Chicago, IL",1906
"174","PlanEa20","Earl A. Plank","Earl Plank","FALSE","FALSE",NA,NA,"TE","O",1952,"9/30/52","Bellefontaine, OH",47,NA,"FALSE","174","","none","",NA,NA,NA,"pre-1940","7/28/05","Columbus, OH",1905
"175","RaskLe20","Leo Thomas Raskowski","Leo Raskowski","FALSE","FALSE",NA,NA,"OL","O",1952,"10/31/52","Vancouver, WA",46,75,"6'3","219","","Ohio St.","",NA,NA,NA,"pre-1940","3/28/06","Cleveland, OH",1906
"176","SkeaGi20","Gilbert T. Skeate","Gil Skeate","FALSE","FALSE",NA,NA,"RB/FB","O",1952,"1/30/52","Washington",50,70,"5'10","190","","Gonzaga","",NA,NA,NA,"pre-1940","1901-05-19","Minnesota",1901
"177","SpecDu20","Norman John Speck","Dutch Speck","FALSE","FALSE",NA,NA,"OL","O",1952,"11/18/52","Canton, OH",66,70,"5'10","220","","none","",NA,NA,NA,"pre-1940","1886-07-30","Canton, OH",1886
"178","AndeAl20","Alexander Aloysius Anderson","Alec Anderson","FALSE","FALSE",NA,NA,"OL","O",1953,"11/14/53","  ",60,68,"5'8","166","","Boston Col.","",NA,NA,NA,"pre-1940","1893-06-17","",1893
"179","BarnEd20","Edward John Barnikow","Eddie Barnikow","FALSE","FALSE",NA,NA,"RB/FB","O",1953,"12/1/53","Schenectady, NY",55,NA,"","FALSE","","none","",NA,NA,NA,"pre-1940","1897-12-18","Meriden, CT",1897
"180","HendDu20","Oscar George Hendrian","Dutch Hendrian","FALSE","FALSE",NA,NA,"RB/FB","O",1953,"12/13/53","Los Angeles, CA",57,69,"5'9","182","","DePauw","",NA,NA,NA,"pre-1940","1896-01-19","Detroit, MI",1896
"181","KampJi20","James Joseph Kamp","Jim Kamp","FALSE","FALSE",NA,NA,"OL","O",1953,"7/4/53","",45,72,"6'0","210","","Oklahoma City","",NA,NA,NA,"pre-1940","12/5/07","El Reno, OK",1907
"182","KoppWa20","Walter Frederic Koppisch","Walt Koppisch","FALSE","FALSE",NA,NA,"RB/FB","O",1953,"11/5/53","New York, NY",52,70,"5'10","180","","Columbia","",NA,NA,NA,"pre-1940","1901-06-06","Pendleton, NY",1901
"183","LeavFr20","Frank Simmons Leavitt","Frank Leavitt","FALSE","FALSE",NA,NA,"OL","O",1953,"5/29/53","Norcross, GA",61,NA,"FALSE","270","","none","",NA,NA,NA,"pre-1940","1891-06-30","New York, NY",1891
"184","MerrWa20","Walter Oliver Merrill","Walt Merrill","FALSE","FALSE",NA,NA,"OL","O",1953,"3/12/53","Andalusia, AL",35,74,"6'2","217","","Alabama","Brooklyn Dodgers",1940,5,34,"pre-1940","8/7/17","Andalusia, AL",1917
"185","MetzLo20","Louis Eugene Metzger","Lou Metzger","FALSE","FALSE",NA,NA,"RB/FB","O",1953,"5/25/53","Evanston, IL",49,69,"5'9","170","","Georgetown (DC)","",NA,NA,NA,"pre-1940","2/13/04","Chicago, IL",1904
"186","MockCh20","Charles Arthur Mockmore","Charlie Mockmore","FALSE","FALSE",NA,NA,"OL","O",1953,"4/11/53","Benton County, NE",61,71,"5'11","192","","Iowa","",NA,NA,NA,"pre-1940","1891-11-07","Platte County, NE",1891
"187","NessFr20","Frank B. Nesser","Frank Nesser","FALSE","FALSE",NA,NA,"RB/FB","O",1953,"11/1/53","Columbus, OH",54,73,"6'1","245","","none","",NA,NA,NA,"pre-1940","1899-06-03","Columbus, OH",1899
"188","ThorJi20","James Francis Wathohuck Thorpe","Jim Thorpe","FALSE","TRUE",NA,NA,"RB/FB","O",1953,"3/28/53","Lomita, CA",65,73,"6'1","202","","Carlisle Indian","",1923,NA,NA,"pre-1940","1887-05-28","Prague, OK",1887
"189","WaltFr20","Frank Joseph Walton","Frank Walton","FALSE","FALSE",NA,NA,"OL","O",1953,"9/22/53","Beaver Falls, PA",41,71,"5'11","230","","Pittsburgh","",NA,NA,NA,"pre-1940","12/25/11","Beaver Falls, PA",1911
"190","YounFr20","Frank Whiting Youngfleish","Frank Youngfleish","FALSE","FALSE",NA,NA,"OL","O",1953,"1/21/53","Pottsville, PA",56,69,"5'9","190","","Villanova","",NA,NA,NA,"pre-1940","1896-05-07","Pottsville, PA",1896
"191","ButlSo20","Edward Solomon Butler","Sol Butler","FALSE","FALSE",NA,NA,"WR","O",1954,"12/1/54","Chicago, IL",57,68,"5'8","185","","Dubuque","",NA,NA,NA,"pre-1940","1897-07-26","Oklahoma",1897
"192","GardMo21","Milton LeRoy Gardner","Moose Gardner","FALSE","FALSE",NA,NA,"OL","O",1954,"12/23/54","Rocky River, OH",60,73,"6'1","220","","Wisconsin","",NA,NA,NA,"pre-1940","1894-07-02","Ashland, WI",1894
"193","LewiTi21","Loren Leland Lewis","Tiny Lewis","FALSE","FALSE",NA,NA,"RB/FB","O",1954,"1/17/54","Michigan City, IN",47,74,"6'2","210","","Northwestern","",NA,NA,NA,"pre-1940","10/18/06","Foosland, IL",1906
"194","MoanKe20","Emmett Kelly Moan","Kelly Moan","FALSE","FALSE",NA,NA,"RB/FB","O",1954,"8/3/54","Wheeling, WV",41,72,"6'0","193","","Washington St.","New York Giants",1938,7,58,"pre-1940","10/20/12","Long Beach, CA",1912
"195","RohsTu20","Otto Lee Rohsenberger","Tubby Rohsenberger","FALSE","FALSE",NA,NA,"OL","O",1954,"1/15/54","",57,NA,"FALSE","FALSE","","Wisconsin","",NA,NA,NA,"pre-1940","1896-11-06","Evansville, IN",1896
"196","SparDa21","David Walter Sparks","Dave Sparks","FALSE","FALSE",NA,NA,"OL","O",1954,"12/5/54","Arlington, VA",26,73,"6'1","229","","South Carolina","San Francisco 49ers",1951,15,173,"1941 to 1959","4/28/28","Arlington, VA",1928
"197","StifJi20","James Madison Stifler","Jim Stifler","FALSE","FALSE",NA,NA,"TE","O",1954,"7/17/54","Boston, MA",52,70,"5'10","175","","Brown","",NA,NA,NA,"pre-1940","1901-08-25","Swarthmore, PA",1901
"198","AttaRe20","Reginald Edward Attache","Reggie Attache","FALSE","FALSE",NA,NA,"WR","O",1955,"6/22/55","Pecanga Indian Reservation , CA",61,67,"5'7","195","","Sherman Indian","",NA,NA,NA,"pre-1940","1894-02-05","Pechange Indian Reservation, CA",1894
"199","BellBo22","Robert F. Bellinger","Bob Bellinger","FALSE","FALSE",NA,NA,"OL","O",1955,"5/8/55","Lansing, MI",42,71,"5'11","216","","Gonzaga","",NA,NA,NA,"pre-1940","1/20/13","Spokane, WA",1913
"200","GlocNo20","Norman Stanley Glockson","Norm Glockson","FALSE","FALSE",NA,NA,"OL","O",1955,"8/5/55","Maywood, IL",61,74,"6'2","230","","none","",NA,NA,NA,"pre-1940","1894-06-15","Blue Island, FL",1894
"201","HoodFr20","Franklin Hood","Frank Hood","FALSE","FALSE",NA,NA,"RB/FB","O",1955,"8/21/55","Monaca, PA",46,72,"6'0","235","","Pittsburgh","",1933,NA,NA,"pre-1940","10/5/08","",1908
"202","LemoCl20","Clifton Wilson Lemon","Cliff Lemon","FALSE","FALSE",NA,NA,"TE","O",1955,"11/9/55","Louisville, KY",54,69,"5'9","190","","Centre","",NA,NA,NA,"pre-1940","1901-04-15","Paducah, KY",1901
"203","ProkEd20","Edward Stanley Prokop","Eddie Prokop","FALSE","FALSE",NA,NA,"RB/FB","O",1955,"5/30/55","Cleveland, OH",33,71,"5'11","200","","Georgia Tech","Bos/Bkn Yanks/Tigers",1945,1,4,"1941 to 1959","2/11/22","Cleveland, OH",1922
"204","SeyfSi20","Michael Franklin Seyfrit","Si Seyfrit","FALSE","FALSE",NA,NA,"TE","O",1955,"9/1/55","Bloomington, IL",57,70,"5'10","170","","Notre Dame","",NA,NA,NA,"pre-1940","1898-01-31","Carlinville, IL",1898
"205","TalcDa20","Donald C. Talcott","Dan Talcott","FALSE","FALSE",NA,NA,"OL","O",1955,"4/22/55","Reno, NV",33,75,"6'3","235","","UNLV","Philadelphia Eagles",1945,26,272,"1941 to 1959","5/21/21","Grass Valley, CA",1921
"206","ZehrHe20","Henry Christian Zehrer","Henry Zehrer","FALSE","FALSE",NA,NA,"RB/FB","O",1955,"3/16/55","Putnam, CT",49,NA,"FALSE","175","","none","",NA,NA,NA,"pre-1940","12/20/05","New Britain, CT",1905
"207","AldrBe00","Bennie Leo Aldridge","Bennie Aldridge","FALSE","FALSE",NA,NA,"DB","D",1956,"5/14/56","Bradley, OK",29,72,"6'0","195","","Oklahoma St.","New York Yanks",1950,NA,NA,"1941 to 1959","10/24/26","Velma, OK",1926
"208","BrawEd20","Edward Michael William Brawley Jr.","Ed Brawley","FALSE","FALSE",NA,NA,"OL","O",1956,"5/1/56","Peabody, MA",67,69,"5'9","175","","Holy Cross","",NA,NA,NA,"pre-1940","1888-07-17","Boston, MA",1888
"209","MaddBu20","George Woodrow Maddox","Buster Maddox","FALSE","FALSE",NA,NA,"OL","O",1956,"3/14/56","McKinney, TX",44,75,"6'3","225","","Kansas St.","",NA,NA,NA,"pre-1940","11/4/11","Greenville, TX",1911
"210","MoonTe20","Orrin Thomas Mooney Jr.","Tex Mooney","FALSE","FALSE",NA,NA,"OL","O",1956,"5/19/56","Coronam, CA",39,77,"6'5","280","","West Texas A&M","",NA,NA,NA,"pre-1940","3/8/17","El Paso, TX",1917
"211","MurrWi20","William Ervin Murrah","William Murrah","FALSE","FALSE",NA,NA,"OL","O",1956,"6/1/56","San Antonio, TX",55,70,"5'10","215","","Texas A&M","",NA,NA,NA,"pre-1940","1900-09-05","Plano, TX",1900
"212","OltzRu20","Russell Manning Oltz","Russ Oltz","FALSE","FALSE",NA,NA,"OL","O",1956,"6/2/56","",57,72,"6'0","210","","Illinois","",NA,NA,NA,"pre-1940","1899-03-18","Beloit, WI",1899
"213","RowaEv20","Everett Lawrence Rowan","Ev Rowan","FALSE","FALSE",NA,NA,"TE","O",1956,"11/9/56","San Diego County, CA",54,73,"6'1","187","","Ohio St.","",NA,NA,NA,"pre-1940","1902-10-18","Ohio",1902
"214","StraRe20","Norman Parker Strader","Red Strader","FALSE","FALSE",NA,NA,"RB/FB","O",1956,"5/26/56","Berkeley, CA",53,69,"5'9","200","","St. Mary's (CA)","",NA,NA,NA,"pre-1940","1902-12-21","Newton, NJ",1902
"215","ThorTi20","Claudis Earl Thornhill","Tiny Thornhill","FALSE","FALSE",NA,NA,"OL","O",1956,"6/29/56","Berkeley, CA",63,71,"5'11","185","","Pittsburgh","",NA,NA,NA,"pre-1940","1893-04-14","Richmond, VA",1893
"216","WimbBy20","Adlai Byron Wimberly","By Wimberly","FALSE","FALSE",NA,NA,"OL","O",1956,"5/10/56","Detroit, MI",63,74,"6'2","200","","Washington & Jefferson","",NA,NA,NA,"pre-1940","1892-09-03","Stevenson, AL",1892
